domain,ipv4,ip_network,update_date,due_date
http://datacenterebn.com,178.22.120.85/29,178.22.120.80/29,1398/10/04,1398/10/15
http://dataclimber.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dataclimber.net,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://datadars.com,185.159.153.44/32,185.159.153.44/32,1398/02/29,1398/03/15
http://datak.ir,81.91.129.130/32,81.91.129.130/32,1397/11/03,1397/11/15
http://datakey.ir,91.99.102.154/32,91.99.102.154/32,1397/08/21,1397/09/15
http://datamizban.com,91.98.99.164/32,91.98.99.164/32,1399/05/04,1399/05/15
http://datapardaz.ir,185.81.97.69/32,185.81.97.69/32,1399/05/04,1399/05/15
http://datapardaz.net,185.95.152.16/32,185.95.152.16/32,1399/05/04,1399/05/15
http://datapayamak.ir,185.105.239.87/32,185.105.239.87/32,1397/07/18,1397/08/15
http://datarayane.com,37.228.136.163/32,37.228.136.163/32,1399/05/04,1399/05/15
http://datasazeh.com,89.32.248.29/32,89.32.248.29/32,1399/05/04,1399/05/15
http://datascience.ir,185.94.97.2/32,185.94.97.2/32,1398/02/29,1398/03/15
http://dataset-academy.com,87.236.211.104/32,87.236.211.104/32,1399/05/04,1399/05/15
http://datasetland.ir,185.252.28.18/32,185.252.28.18/32,1399/05/04,1399/05/15
http://dataxteam.com,93.115.150.162/32,93.115.150.162/32,1399/05/04,1399/05/15
http://datco.ir,185.55.225.37/32,185.55.225.37/32,1398/02/25,1398/03/15
http://datco.ir,185.159.154.122/32,185.159.154.122/32,1399/05/04,1399/05/15
http://datika.ir,185.10.73.235/32,185.10.73.235/32,1399/05/04,1399/05/15
http://datino.ir,185.211.59.4/32,185.211.59.4/32,1399/05/04,1399/05/15
http://datisbazar.com,185.88.153.218/32,185.88.153.218/32,1398/06/17,1398/07/15
http://datiskurd.ir,185.79.156.184/32,185.79.156.184/32,1399/05/04,1399/05/15
http://datisonline.com,185.55.227.27/32,185.55.227.27/32,1398/02/25,1398/03/15
http://datisscada.com,185.213.166.202/32,185.213.166.202/32,1398/07/06,1398/07/15
http://datissystem.com,185.10.75.4/32,185.10.75.4/32,1399/05/04,1399/05/15
http://datista.ir,185.55.224.182/32,185.55.224.182/32,1398/06/24,1398/07/15
http://datisteb.com,185.192.112.49/32,185.192.112.49/32,1398/06/30,1398/07/15
http://datisteb.ir,185.192.112.49/32,185.192.112.49/32,1398/06/30,1398/07/15
http://datko.ir,213.108.240.104/32,213.108.240.104/32,1399/05/04,1399/05/15
http://datoostech.com,185.141.170.35/32,185.141.170.35/32,1399/05/04,1399/05/15
http://datta.ir,158.58.184.107/32,158.58.184.107/32,1399/05/04,1399/05/15
http://davamco.ir,185.165.116.34/32,185.165.116.34/32,1399/05/04,1399/05/15
http://davari.hozehkh.com,217.219.79.169/32,217.219.79.169/32,1400/01/30,1400/02/15
http://davari.ipcel.ir,37.32.11.27/32,37.32.11.27/32,1398/06/16,1398/07/15
http://davariahad.blog.ir,91.98.29.219/32,91.98.29.219/32,1399/05/04,1399/05/15
http://davasaz.com,185.50.37.201/32,185.50.37.201/32,1399/05/04,1399/05/15
http://david-jones.ir,185.55.227.70/32,185.55.227.70/32,1398/02/25,1398/03/15
http://davinsa.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://davoudrahimi1951.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://daxitrip.com,89.39.208.197/32,89.39.208.197/32,1399/05/04,1399/05/15
http://day-market.ir,185.88.178.89/32,185.88.178.89/32,1399/07/27,1399/08/15
http://day-ravan.com,78.157.60.21/32,78.157.60.21/32,1399/05/04,1399/05/15
http://day.ir,31.193.152.15/32,31.193.152.15/32,1398/02/29,1398/03/15
http://daya.ardakan.ac.ir,85.185.158.121/32,85.185.158.121/32,1399/10/09,1399/10/15
http://dayabarg.com,185.55.224.130/32,185.55.224.130/32,1399/05/04,1399/05/15
http://dayakala.com,87.236.210.161/32,87.236.210.161/32,1399/05/04,1399/05/15
http://dayan24.ir,130.185.74.147/32,130.185.74.147/32,1399/05/04,1399/05/15
http://dayanatravel.com,185.44.36.173/32,185.44.36.173/32,1399/05/04,1399/05/15
http://dayaneshop.ir,130.185.74.147/32,130.185.74.147/32,1399/05/04,1399/05/15
http://dayansafar.com,185.75.196.5/32,185.75.196.5/32,1399/05/04,1399/05/15
http://dayansafar.ir,185.75.196.5/32,185.75.196.5/32,1399/05/04,1399/05/15
http://dayanseir.ir,79.175.173.204/32,79.175.173.204/32,1399/05/04,1399/05/15
http://dayanshop.com,130.185.74.147/32,130.185.74.147/32,1399/05/04,1399/05/15
http://dayanshop.ir,130.185.74.147/32,130.185.74.147/32,1399/05/04,1399/05/15
http://dayansystem.com,185.8.174.118/32,185.8.174.118/32,1399/05/04,1399/05/15
http://dayantravel.com,185.75.196.5/32,185.75.196.5/32,1399/05/04,1399/05/15
http://dayaoralie.webhex.ir,5.63.8.146/32,5.63.8.146/32,1398/06/31,1398/07/15
http://dayapoosh.ir,130.185.73.219/32,130.185.73.219/32,1399/05/04,1399/05/15
http://dayateb.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://daydarou.ir,188.75.73.59/32,188.75.73.59/32,1398/07/03,1398/07/15
http://daye.ir,88.135.36.94/32,88.135.36.94/32,1399/05/04,1399/05/15
http://dayere.ir,185.13.230.198/32,185.13.230.198/32,1399/05/04,1399/05/15
http://dayeriha.ir,2.184.67.138/32,2.184.67.138/32,1399/05/04,1399/05/15
http://daygeneralhospitalmri.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://dayheem.ir,185.86.180.115/32,185.86.180.115/32,1398/06/20,1398/07/15
http://dayheem.net,185.86.180.115/32,185.86.180.115/32,1398/06/20,1398/07/15
http://dayiran.com,5.61.30.165/32,5.61.30.165/32,1399/05/04,1399/05/15
http://dayoffer.ir,130.185.74.85/32,130.185.74.85/32,1399/05/04,1399/05/15
http://daypanel.30view.com,31.193.152.82/32,31.193.152.82/32,1397/08/30,1397/09/15
http://daypanel.30view.com,31.193.152.72/32,31.193.152.72/32,1397/08/30,1397/09/15
http://daytik.com,185.88.179.197/32,185.88.179.197/32,1399/05/04,1399/05/15
http://daytranssaba.com,185.55.224.150/32,185.55.224.150/32,1398/06/24,1398/07/15
http://db.ayandehsazan.ir,95.38.211.163/32,95.38.211.163/32,1397/12/21,1398/01/15
http://db3d.ir,185.2.13.102/32,185.2.13.102/32,1398/06/30,1398/07/15
http://dbar.ir,185.192.112.53/32,185.192.112.53/32,1399/05/04,1399/05/15
http://dbazi.com,185.51.202.134/32,185.51.202.134/32,1399/05/04,1399/05/15
http://dbee.ir,79.127.127.101/32,79.127.127.101/32,1397/03/25,1397/04/15
http://dbee.org,79.127.127.101/32,79.127.127.101/32,1397/03/25,1397/04/15
http://dbeeapp.ir,185.208.175.9/32,185.208.175.9/32,1397/03/25,1397/04/15
http://dbf.ir,84.241.41.180/32,84.241.41.180/32,1398/02/29,1398/03/15
http://dbig.ir,185.55.227.198/32,185.55.227.198/32,1399/05/04,1399/05/15
http://dbjkala.com,45.159.113.22/32,45.159.113.22/32,1399/05/04,1399/05/15
http://dbmis1.ir,185.88.152.195/32,185.88.152.195/32,1398/06/20,1398/07/15
http://dbnk.co.ir,185.55.225.155/32,185.55.225.155/32,1398/02/25,1398/03/15
http://dbr.kbedu.ir,217.219.22.9/32,217.219.22.9/32,1398/02/25,1398/03/15
http://dbr.sepehr.ac.ir,91.240.61.5/32,91.240.61.5/32,1400/01/24,1400/02/15
http://dbr1.sbote.ir,78.38.114.99/32,78.38.114.99/32,1398/02/25,1398/03/15
http://dbr19.sbote.ir,78.38.114.99/32,78.38.114.99/32,1398/02/25,1398/03/15
http://dbr2.sbote.ir,78.38.114.99/32,78.38.114.99/32,1398/02/25,1398/03/15
http://dbr41.sbote.ir,78.38.114.99/32,78.38.114.99/32,1398/02/25,1398/03/15
http://dbr50.sbote.ir,78.38.114.99/32,78.38.114.99/32,1398/02/25,1398/03/15
http://dbt-technology.com,185.55.224.182/32,185.55.224.182/32,1398/06/24,1398/07/15
http://dbuy.ir,185.105.187.223/32,185.105.187.223/32,1397/08/21,1397/09/15
http://dc.behestanrh.com,46.32.2.150/32,46.32.2.150/32,1398/07/01,1398/07/15
http://dcharge.ir,92.242.194.221/32,92.242.194.221/32,1399/05/04,1399/05/15
http://dchq.ir,46.209.191.9/32,46.209.191.9/32,1399/05/04,1399/05/15
http://dd-ns.ir,89.32.250.188/32,89.32.250.188/32,1399/05/04,1399/05/15
http://ddcpersia.com,185.55.224.150/32,185.55.224.150/32,1398/06/24,1398/07/15
http://ddp-group.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://ddscentre.com,86.104.44.48/32,86.104.44.48/32,1399/05/04,1399/05/15
http://ddsk.ir,212.33.207.166/32,212.33.207.166/32,1400/06/21,1400/07/15
http://ddskala.ir,185.129.169.109/32,185.129.169.109/32,1399/05/04,1399/05/15
http://ddstu.saorg.ir,213.176.5.25/32,213.176.5.25/32,1398/02/25,1398/03/15
http://de.mobile.wikishia.net,185.55.224.38/32,185.55.224.38/32,1398/06/24,1398/07/15
http://de.wikishia.net,185.55.224.38/32,185.55.224.38/32,1398/06/24,1398/07/15
http://de1.dadehpardaz.net,185.81.97.105/32,185.81.97.105/32,1398/06/24,1398/07/15
http://deabelnews.ir,94.182.184.58/32,94.182.184.58/32,1399/05/04,1399/05/15
http://deafdesign.ir,185.147.160.181/32,185.147.160.181/32,1399/05/06,1399/05/15
http://deafna.ir,185.78.22.28/32,185.78.22.28/32,1399/05/06,1399/05/15
http://dealco.ir,185.55.225.158/32,185.55.225.158/32,1398/02/25,1398/03/15
http://dealer.saipacorp.com,80.191.22.4/32,80.191.22.4/32,1399/05/04,1399/05/15
http://deamaster.ir,185.4.30.127/32,185.4.30.127/32,1399/05/04,1399/05/15
http://deathlist.ir,185.192.112.26/32,185.192.112.26/32,1399/05/04,1399/05/15
http://dec.uast.ac.ir,46.32.1.26/32,46.32.1.26/32,1398/06/16,1398/07/15
http://deckor.ir,185.94.99.233/32,185.94.99.233/32,1399/05/04,1399/05/15
http://deco-pic.com,185.147.160.187/32,185.147.160.187/32,1399/05/04,1399/05/15
http://decoal.ir,79.175.133.24/32,79.175.133.24/32,1399/05/04,1399/05/15
http://decodarkoob.com,185.44.36.201/32,185.44.36.201/32,1398/06/25,1398/07/15
http://decokhaksar.ir,185.78.22.19/32,185.78.22.19/32,1399/05/04,1399/05/15
http://decomecor.com,185.159.154.57/32,185.159.154.57/32,1399/05/04,1399/05/15
http://decopishro.ir,185.55.227.138/32,185.55.227.138/32,1398/02/29,1398/03/15
http://decor974.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/04/29,1399/05/15
http://decorac.com,37.228.138.120/32,37.228.138.120/32,1399/05/04,1399/05/15
http://decorad.co,2.184.67.141/32,2.184.67.141/32,1399/05/04,1399/05/15
http://decoradshop.com,2.184.67.141/32,2.184.67.141/32,1399/05/04,1399/05/15
http://decorazin.hivitrin.com,37.130.202.99/32,37.130.202.99/32,1398/07/01,1398/07/15
http://decorazin.hivitrin.ir,37.130.202.99/32,37.130.202.99/32,1398/07/01,1398/07/15
http://decorbin.com,185.159.154.154/32,185.159.154.154/32,1399/05/04,1399/05/15
http://decorcarpet.ir,185.55.225.33/32,185.55.225.33/32,1398/02/25,1398/03/15
http://decoreto.com,185.211.56.102/32,185.211.56.102/32,1399/05/04,1399/05/15
http://decoricor.com,194.5.188.21/32,194.5.188.21/32,1399/05/04,1399/05/15
http://decorin.co,185.159.153.44/32,185.159.153.44/32,1398/02/25,1398/03/15
http://decorstore.ir,185.120.221.244/32,185.120.221.244/32,1399/05/04,1399/05/15
http://decosaz.com,185.83.208.182/32,185.83.208.182/32,1399/05/04,1399/05/15
http://decovasna.ir,194.5.188.11/32,194.5.188.11/32,1399/05/04,1399/05/15
http://decoyaragh.com,178.216.251.7/32,178.216.251.7/32,1399/05/04,1399/05/15
http://deepakgraphic.com,37.152.176.89/32,37.152.176.89/32,1398/06/31,1398/07/15
http://deeplook.ir,185.78.22.55/32,185.78.22.55/32,1399/05/11,1399/05/15
http://defanews.ir,194.225.97.162/32,194.225.97.162/32,1398/02/29,1398/03/15
http://defapress.ir,94.182.131.101/32,94.182.131.101/32,1397/08/21,1397/09/15
http://defapress.ir,94.182.146.236/32,94.182.146.236/32,1399/05/04,1399/05/15
http://defashakhsi.net,85.208.252.243/32,85.208.252.243/32,1399/05/04,1399/05/15
http://degaronline.com,79.175.151.131/32,79.175.151.131/32,1399/05/04,1399/05/15
http://dehbazaar.ir,185.4.29.106/32,185.4.29.106/32,1399/05/04,1399/05/15
http://deheh.com,185.4.31.75/32,185.4.31.75/32,1399/05/04,1399/05/15
http://dehghanmart.com,93.115.150.55/32,93.115.150.55/32,1399/05/04,1399/05/15
http://dehghonika.com,185.173.105.102/32,185.173.105.102/32,1399/05/04,1399/05/15
http://dehkadebourse.ir,89.32.250.188/32,89.32.250.188/32,1399/05/04,1399/05/15
http://dehkadeh-cms.ir,185.88.177.23/32,185.88.177.23/32,1399/05/04,1399/05/15
http://dehkadeh-olampik.mytehran.ir,31.24.236.75/32,31.24.236.75/32,1398/06/16,1398/07/15
http://dehkadehmassage.ir,5.63.8.162/32,5.63.8.162/32,1398/06/31,1398/07/15
http://dehkadehnovin.com,185.192.112.24/32,185.192.112.24/32,1399/05/04,1399/05/15
http://dehkadehroyaha.ir,164.215.130.161/32,164.215.130.161/32,1399/05/04,1399/05/15
http://dehkadeidigital.ts7.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dehkadeketab.ir,185.55.225.105/32,185.55.225.105/32,1398/02/25,1398/03/15
http://dehkadeshandiz.com,185.208.173.3/32,185.208.173.3/32,1399/05/04,1399/05/15
http://dehkadeyesabz.com,185.192.112.30/32,185.192.112.30/32,1399/05/04,1399/05/15
http://dehkhoda.onlineforms.ir,185.88.154.53/32,185.88.154.53/32,1398/06/16,1398/07/15
http://dehkhodashop.com,185.10.75.18/32,185.10.75.18/32,1399/05/04,1399/05/15
http://dehnad.co,185.10.72.56/32,185.10.72.56/32,1399/05/04,1399/05/15
http://dehno.ir,185.128.81.64/32,185.128.81.64/32,1399/05/04,1399/05/15
http://dehpooyeh.ir,164.215.128.30/32,164.215.128.30/32,1399/05/04,1399/05/15
http://dehyari-ghaleh.loxblog.com,5.144.129.251/32,5.144.129.251/32,1399/05/04,1399/05/15
http://dehyarivaran.ir,185.192.112.221/32,185.192.112.221/32,1399/05/04,1399/05/15
http://dehydrated.sunfoodtrade.com,185.55.224.118/32,185.55.224.118/32,1398/06/25,1398/07/15
http://deilaman.org,5.61.29.155/32,5.61.29.155/32,1399/05/04,1399/05/15
http://dejakoborj.geblog.ir,185.2.13.102/32,185.2.13.102/32,1398/06/30,1398/07/15
http://dejsandoor.com,185.141.168.43/32,185.141.168.43/32,1399/05/04,1399/05/15
http://dekahost.com,194.5.188.26/32,194.5.188.26/32,1399/05/04,1399/05/15
http://dekameh.com,193.141.65.80/32,193.141.65.80/32,1400/03/11,1400/03/15
http://dekana.ir,82.99.218.195/32,82.99.218.195/32,1398/05/15,1398/06/15
http://dekorator.ir,130.185.76.108/32,130.185.76.108/32,1399/05/04,1399/05/15
http://dekorchi.com,78.111.2.41/32,78.111.2.41/32,1398/05/15,1398/06/15
http://delabad.ir,91.98.29.218/32,91.98.29.218/32,1399/05/04,1399/05/15
http://delafarid.ir,93.115.150.169/32,93.115.150.169/32,1399/05/04,1399/05/15
http://delanfashion.com,185.213.166.10/32,185.213.166.10/32,1398/06/30,1398/07/15
http://delaram-music.com,185.55.225.220/32,185.55.225.220/32,1398/02/29,1398/03/15
http://delarammusic.com,185.55.225.220/32,185.55.225.220/32,1398/02/29,1398/03/15
http://delarammusic.com,185.2.13.228/32,185.2.13.228/32,1399/05/04,1399/05/15
http://delazar-bearing.com,164.138.23.165/32,164.138.23.165/32,1399/05/04,1399/05/15
http://delbaraneh.com,185.147.161.44/32,185.147.161.44/32,1399/03/25,1399/04/15
http://deldadegan.ir,185.147.160.12/32,185.147.160.12/32,1399/05/04,1399/05/15
http://deldadehh.parsiblog.com,5.144.129.195/32,5.144.129.195/32,1399/05/04,1399/05/15
http://delgarm.com,79.127.127.47/32,79.127.127.47/32,1398/02/29,1398/03/15
http://delgarm.com,185.120.222.246/32,185.120.222.246/32,1399/12/06,1399/12/15
http://delgosha.mytehran.ir,31.24.236.75/32,31.24.236.75/32,1398/06/16,1398/07/15
http://delgosha1.ir,185.55.225.105/32,185.55.225.105/32,1398/02/25,1398/03/15
http://delijan.ir,82.99.215.22/32,82.99.215.22/32,1398/06/30,1398/07/15
http://delijanco.com,185.159.153.88/32,185.159.153.88/32,1398/06/30,1398/07/15
http://delijanshora.ir,82.99.215.22/32,82.99.215.22/32,1398/06/30,1398/07/15
http://delijantvto.ir,82.99.215.22/32,82.99.215.22/32,1398/06/30,1398/07/15
http://delimart.ir,185.120.222.2/32,185.120.222.2/32,1399/05/04,1399/05/15
http://delimo.ir,5.253.26.133/32,5.253.26.133/32,1399/05/04,1399/05/15
http://delino.com,91.99.72.161/32,91.99.72.161/32,1399/05/04,1399/05/15
http://delion.ir,5.144.131.231/32,5.144.131.231/32,1399/05/04,1399/05/15
http://delisa.ir,185.211.59.4/32,185.211.59.4/32,1399/05/04,1399/05/15
http://delisaz.ir,185.4.31.134/32,185.4.31.134/32,1399/05/04,1399/05/15
http://delishin.ir,37.152.182.250/32,37.152.182.250/32,1399/05/04,1399/05/15
http://delivercloud.ir,185.53.143.157/32,185.53.143.157/32,1399/05/04,1399/05/15
http://delkampub.ir,185.4.30.96/32,185.4.30.96/32,1399/05/04,1399/05/15
http://dellhome.ir,185.88.152.81/32,185.88.152.81/32,1399/05/04,1399/05/15
http://dellhp.ir,93.115.150.57/32,93.115.150.57/32,1399/05/04,1399/05/15
http://dellpatogh.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://dellshid.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://delmart.ir,37.228.138.243/32,37.228.138.243/32,1398/07/01,1398/07/15
http://delnegar.ir,185.94.97.160/32,185.94.97.160/32,1399/05/04,1399/05/15
http://delneshat.com,185.211.57.51/32,185.211.57.51/32,1398/06/30,1398/07/15
http://delsa.net,94.182.98.234/32,94.182.98.234/32,1397/01/21,1397/02/15
http://delsafar.com,91.98.28.229/32,91.98.28.229/32,1398/06/30,1398/07/15
http://delseyiran.com,185.129.169.107/32,185.129.169.107/32,1399/05/04,1399/05/15
http://delshid.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://delsoozz.parsiblog.com,5.144.129.195/32,5.144.129.195/32,1399/05/04,1399/05/15
http://delta-cms.com,185.55.224.118/32,185.55.224.118/32,1398/06/24,1398/07/15
http://delta22.ir,185.55.224.118/32,185.55.224.118/32,1398/06/24,1398/07/15
http://delta44.ir,185.55.224.118/32,185.55.224.118/32,1398/06/24,1398/07/15
http://delta5.ir,185.55.224.118/32,185.55.224.118/32,1398/06/24,1398/07/15
http://delta850.ir,185.55.224.118/32,185.55.224.118/32,1398/06/24,1398/07/15
http://deltaala.com,185.147.160.12/32,185.147.160.12/32,1399/05/04,1399/05/15
http://deltakala.com,185.50.39.191/32,185.50.39.191/32,1399/05/04,1399/05/15
http://deltalord.com,5.63.12.238/32,5.63.12.238/32,1398/07/01,1398/07/15
http://deltamachine.salkala.com,185.88.153.78/32,185.88.153.78/32,1398/06/17,1398/07/15
http://deltamine.ir,194.5.188.11/32,194.5.188.11/32,1399/05/04,1399/05/15
http://deltashippingco.com,85.133.185.170/32,85.133.185.170/32,1399/05/04,1399/05/15
http://deltateck.bankteb.com,185.192.112.225/32,185.192.112.225/32,1398/07/06,1398/07/15
http://deltatekno.ir,185.147.160.11/32,185.147.160.11/32,1399/05/04,1399/05/15
http://deltayadak.com,46.209.11.11/32,46.209.11.11/32,1399/05/04,1399/05/15
http://deltiyam.com,195.248.241.209/32,195.248.241.209/32,1399/05/04,1399/05/15
http://deltora.ir,185.2.13.102/32,185.2.13.102/32,1398/06/30,1398/07/15
http://deltous.com,195.248.240.35/32,195.248.240.35/32,1399/05/04,1399/05/15
http://deluxeglamour.tinysite.ir,5.160.179.70/32,5.160.179.70/32,1399/05/12,1399/05/15
http://delvapa30.ir,185.55.224.118/32,185.55.224.118/32,1398/06/30,1398/07/15
http://delvinfood.com,185.192.112.51/32,185.192.112.51/32,1399/05/04,1399/05/15
http://demo.alovst.ir,185.236.37.101/32,185.236.37.101/32,1400/01/24,1400/02/15
http://demo.amooznegar.com,95.156.254.221/32,95.156.254.221/32,1398/06/30,1398/07/15
http://demo.caffeweb.com,188.136.174.66/32,188.136.174.66/32,1398/06/16,1398/07/15
http://demo.cgkok.com,79.127.127.42/32,79.127.127.42/32,1399/04/24,1399/05/15
http://demo.crmonline.center,91.98.97.156/32,91.98.97.156/32,1400/02/11,1400/02/15
http://demo.erfanasa.ir,185.55.227.70/32,185.55.227.70/32,1398/05/15,1398/06/15
http://demo.footagefarm.ir,79.127.126.105/32,79.127.126.105/32,1398/10/14,1398/10/15
http://demo.iranlms.org,195.211.47.20/32,195.211.47.20/32,1400/04/05,1400/04/15
http://demo.kardac.ir,185.55.227.147/32,185.55.227.147/32,1398/02/25,1398/03/15
http://demo.mefi.ir,185.132.82.161/32,185.132.82.161/32,1400/05/06,1400/05/15
http://demo.mgwco.com,185.88.153.6/32,185.88.153.6/32,1398/06/17,1398/07/15
http://demo.nopshop.ir,185.211.57.19/32,185.211.57.19/32,1398/07/03,1398/07/15
http://demo.pars.host,185.55.225.135/32,185.55.225.135/32,1398/02/25,1398/03/15
http://demo.shomeis.ir,185.213.166.226/32,185.213.166.226/32,1398/07/06,1398/07/15
http://demo.timecode.ir,79.127.127.19/32,79.127.127.19/32,1398/05/26,1398/06/15
http://demo.webhesab.com,94.183.49.131/32,94.183.49.131/32,1398/02/25,1398/03/15
http://demo.weblime.ir,185.55.225.135/32,185.55.225.135/32,1398/02/25,1398/03/15
http://demo.zytoon.ir,5.160.179.70/32,5.160.179.70/32,1399/04/24,1399/05/15
http://demo2.nopshop.ir,185.211.57.19/32,185.211.57.19/32,1398/07/03,1398/07/15
http://demodeoff.ir,185.252.28.188/32,185.252.28.188/32,1399/05/04,1399/05/15
http://denaabzar.com,185.88.153.10/32,185.88.153.10/32,1398/06/20,1398/07/15
http://denaabzar.ir,185.88.153.10/32,185.88.153.10/32,1398/06/20,1398/07/15
http://denahost.com,185.213.10.96/29,185.213.10.96/29,1400/03/25,1400/04/15
http://denamak.ir,185.10.75.27/32,185.10.75.27/32,1399/05/04,1399/05/15
http://denaroid.com,185.94.99.233/32,185.94.99.233/32,1399/05/04,1399/05/15
http://denatik.com,5.202.183.131/32,5.202.183.131/32,1399/05/04,1399/05/15
http://denitte.com,185.211.56.174/32,185.211.56.174/32,1399/05/04,1399/05/15
http://deniz-printing.com,185.55.225.133/32,185.55.225.133/32,1398/02/29,1398/03/15
